order_id,customer_id,order_date,shipping_date,delivery_date,order_status,total_amount,load_date,record_source
O100777,3707,2024-03-14,2024-03-15,2024-03-18,NEW,1260.1,2024-03-01,E2E-order-header
O100778,334,2024-03-10,2024-03-11,2024-03-14,CANCELLED,602.4,2024-03-01,E2E-order-header
O100779,2364,2024-03-28,2024-03-29,2024-04-01,NEW,1601.56,2024-03-01,E2E-order-header
O100780,7694,2024-03-21,2024-03-24,2024-03-29,SHIPPED,2385.11,2024-03-01,E2E-order-header
O100781,7236,2024-03-09,2024-03-10,2024-03-11,CANCELLED,2417.63,2024-03-01,E2E-order-header
O100782,6070,2024-03-19,2024-03-20,2024-03-24,DELIVERED,968.58,2024-03-01,E2E-order-header
O100783,4066,2024-03-16,2024-03-19,2024-03-21,NEW,346.34,2024-03-01,E2E-order-header
O100784,2520,2024-03-28,2024-03-30,2024-03-31,SHIPPED,407.7,2024-03-01,E2E-order-header
O100785,9257,2024-03-12,2024-03-13,2024-03-14,SHIPPED,775.12,2024-03-01,E2E-order-header
O100786,6729,2024-03-03,2024-03-06,2024-03-10,CANCELLED,1837.06,2024-03-01,E2E-order-header
O100787,9657,2024-03-26,2024-03-28,2024-04-01,SHIPPED,1467.4,2024-03-01,E2E-order-header
O100788,6760,2024-03-18,2024-03-19,2024-03-23,SHIPPED,2377.21,2024-03-01,E2E-order-header
O100789,4822,2024-03-15,2024-03-18,2024-03-21,CANCELLED,89.32,2024-03-01,E2E-order-header
O100790,5227,2024-03-08,2024-03-09,2024-03-13,SHIPPED,245.5,2024-03-01,E2E-order-header
O100791,4875,2024-03-04,2024-03-06,2024-03-10,NEW,1898.86,2024-03-01,E2E-order-header
O100792,9649,2024-03-18,2024-03-20,2024-03-22,CANCELLED,317.55,2024-03-01,E2E-order-header
O100793,9828,2024-03-05,2024-03-07,2024-03-10,CANCELLED,432.97,2024-03-01,E2E-order-header
O100794,8240,2024-03-16,2024-03-18,2024-03-23,CANCELLED,491.18,2024-03-01,E2E-order-header
O100795,164,2024-03-06,2024-03-07,2024-03-08,CANCELLED,2000.29,2024-03-01,E2E-order-header
O100796,4318,2024-03-23,2024-03-24,2024-03-26,NEW,575.18,2024-03-01,E2E-order-header
O100797,8028,2024-03-28,2024-03-29,2024-04-02,SHIPPED,203.24,2024-03-01,E2E-order-header
O100798,9475,2024-03-20,2024-03-22,2024-03-23,NEW,1835.06,2024-03-01,E2E-order-header
O100799,9702,2024-03-10,2024-03-12,2024-03-16,DELIVERED,2449.55,2024-03-01,E2E-order-header
O100800,7115,2024-03-19,2024-03-21,2024-03-26,CANCELLED,1110.65,2024-03-01,E2E-order-header
O100801,4749,2024-03-10,2024-03-11,2024-03-13,NEW,291.54,2024-03-01,E2E-order-header
O100802,3322,2024-03-01,2024-03-04,2024-03-07,SHIPPED,893.79,2024-03-01,E2E-order-header
O100803,9863,2024-03-21,2024-03-24,2024-03-26,NEW,613.67,2024-03-01,E2E-order-header
O100804,8076,2024-03-05,2024-03-08,2024-03-09,SHIPPED,1816.82,2024-03-01,E2E-order-header
O100805,8848,2024-03-26,2024-03-29,2024-03-31,CANCELLED,341.99,2024-03-01,E2E-order-header
O100806,2010,2024-03-12,2024-03-13,2024-03-15,NEW,58.05,2024-03-01,E2E-order-header
O100807,7271,2024-03-06,2024-03-08,2024-03-10,CANCELLED,2119.91,2024-03-01,E2E-order-header
O100808,8176,2024-03-27,2024-03-28,2024-03-30,SHIPPED,1806.33,2024-03-01,E2E-order-header
O100809,8641,2024-03-22,2024-03-23,2024-03-25,SHIPPED,578.24,2024-03-01,E2E-order-header
O100810,7914,2024-03-14,2024-03-16,2024-03-17,SHIPPED,1999.37,2024-03-01,E2E-order-header
O100811,5809,2024-03-17,2024-03-19,2024-03-24,NEW,1566.39,2024-03-01,E2E-order-header
O100812,7558,2024-03-28,2024-03-30,2024-04-04,NEW,2219.68,2024-03-01,E2E-order-header
O100813,2183,2024-03-23,2024-03-24,2024-03-25,CANCELLED,1455.63,2024-03-01,E2E-order-header
O100814,6859,2024-03-16,2024-03-18,2024-03-23,NEW,613.11,2024-03-01,E2E-order-header
O100815,1352,2024-03-27,2024-03-29,2024-03-30,SHIPPED,1205.08,2024-03-01,E2E-order-header
O100816,8173,2024-03-11,2024-03-12,2024-03-13,NEW,1956.88,2024-03-01,E2E-order-header
O100817,748,2024-03-13,2024-03-16,2024-03-17,NEW,2212.23,2024-03-01,E2E-order-header
O100818,273,2024-03-26,2024-03-28,2024-04-01,CANCELLED,1543.35,2024-03-01,E2E-order-header
O100819,4573,2024-03-25,2024-03-28,2024-04-01,SHIPPED,1194.63,2024-03-01,E2E-order-header
O100820,8300,2024-03-11,2024-03-12,2024-03-14,SHIPPED,566.78,2024-03-01,E2E-order-header
O100821,1422,2024-03-25,2024-03-28,2024-03-31,CANCELLED,1160.03,2024-03-01,E2E-order-header
O100822,2720,2024-03-11,2024-03-13,2024-03-16,DELIVERED,1901.75,2024-03-01,E2E-order-header
O100823,8225,2024-03-09,2024-03-12,2024-03-15,SHIPPED,2252.78,2024-03-01,E2E-order-header
O100824,2121,2024-03-04,2024-03-07,2024-03-08,NEW,1241.59,2024-03-01,E2E-order-header
O100825,8277,2024-03-23,2024-03-24,2024-03-28,CANCELLED,1539.76,2024-03-01,E2E-order-header
O100826,5586,2024-03-17,2024-03-20,2024-03-22,SHIPPED,1366.76,2024-03-01,E2E-order-header
O100827,932,2024-03-07,2024-03-08,2024-03-11,CANCELLED,1149.23,2024-03-01,E2E-order-header
O100828,2864,2024-03-26,2024-03-28,2024-03-30,CANCELLED,1283.65,2024-03-01,E2E-order-header
O100829,8098,2024-03-11,2024-03-14,2024-03-19,SHIPPED,1744.86,2024-03-01,E2E-order-header
O100830,8807,2024-03-17,2024-03-20,2024-03-23,NEW,872.7,2024-03-01,E2E-order-header
O100831,4976,2024-03-11,2024-03-14,2024-03-19,DELIVERED,781.16,2024-03-01,E2E-order-header
O100832,7348,2024-03-11,2024-03-12,2024-03-15,CANCELLED,744.7,2024-03-01,E2E-order-header
O100833,1225,2024-03-15,2024-03-16,2024-03-20,NEW,1966.91,2024-03-01,E2E-order-header
O100834,9944,2024-03-01,2024-03-02,2024-03-07,CANCELLED,2216.94,2024-03-01,E2E-order-header
O100835,147,2024-03-06,2024-03-07,2024-03-08,CANCELLED,2284.19,2024-03-01,E2E-order-header
O100836,8736,2024-03-03,2024-03-06,2024-03-10,NEW,2001.43,2024-03-01,E2E-order-header
O100837,2285,2024-03-20,2024-03-21,2024-03-22,SHIPPED,1513.98,2024-03-01,E2E-order-header
O100838,2832,2024-03-19,2024-03-22,2024-03-27,NEW,701.63,2024-03-01,E2E-order-header
O100839,7853,2024-03-10,2024-03-13,2024-03-15,DELIVERED,1584.88,2024-03-01,E2E-order-header
O100840,9786,2024-03-03,2024-03-04,2024-03-06,SHIPPED,1033.95,2024-03-01,E2E-order-header
O100841,3776,2024-03-18,2024-03-20,2024-03-25,CANCELLED,1916.69,2024-03-01,E2E-order-header
O100842,1644,2024-03-20,2024-03-21,2024-03-23,SHIPPED,1889.82,2024-03-01,E2E-order-header
O100843,7559,2024-03-10,2024-03-11,2024-03-15,CANCELLED,1973.55,2024-03-01,E2E-order-header
O100844,7628,2024-03-06,2024-03-07,2024-03-10,NEW,216.36,2024-03-01,E2E-order-header
O100845,9508,2024-03-05,2024-03-08,2024-03-12,SHIPPED,1380.41,2024-03-01,E2E-order-header
O100846,6832,2024-03-02,2024-03-03,2024-03-04,SHIPPED,2259.08,2024-03-01,E2E-order-header
O100847,6689,2024-03-27,2024-03-28,2024-03-29,NEW,1893.33,2024-03-01,E2E-order-header
O100848,3141,2024-03-15,2024-03-17,2024-03-18,CANCELLED,2206.75,2024-03-01,E2E-order-header
O100849,5941,2024-03-26,2024-03-27,2024-03-30,CANCELLED,207.44,2024-03-01,E2E-order-header
O100850,2398,2024-03-19,2024-03-22,2024-03-25,DELIVERED,1548.38,2024-03-01,E2E-order-header
O100851,2257,2024-03-12,2024-03-13,2024-03-14,NEW,2029.91,2024-03-01,E2E-order-header
O100852,8376,2024-03-08,2024-03-09,2024-03-14,NEW,1237.41,2024-03-01,E2E-order-header
O100853,8257,2024-03-26,2024-03-29,2024-04-01,NEW,1251.64,2024-03-01,E2E-order-header
O100854,119,2024-03-27,2024-03-28,2024-03-31,DELIVERED,2146.73,2024-03-01,E2E-order-header
O100855,6445,2024-03-14,2024-03-17,2024-03-21,DELIVERED,254.94,2024-03-01,E2E-order-header
O100856,5723,2024-03-21,2024-03-24,2024-03-28,DELIVERED,447.91,2024-03-01,E2E-order-header
O100857,2000,2024-03-19,2024-03-20,2024-03-23,CANCELLED,1814.78,2024-03-01,E2E-order-header
O100858,8252,2024-03-21,2024-03-23,2024-03-28,CANCELLED,1070.29,2024-03-01,E2E-order-header
O100859,1523,2024-03-09,2024-03-11,2024-03-12,CANCELLED,1132.41,2024-03-01,E2E-order-header
O100860,1582,2024-03-04,2024-03-05,2024-03-08,CANCELLED,1107.75,2024-03-01,E2E-order-header
O100861,5533,2024-03-21,2024-03-24,2024-03-29,DELIVERED,139.64,2024-03-01,E2E-order-header
O100862,6887,2024-03-04,2024-03-06,2024-03-09,DELIVERED,484.73,2024-03-01,E2E-order-header
O100863,8320,2024-03-19,2024-03-20,2024-03-24,SHIPPED,2050.4,2024-03-01,E2E-order-header
O100864,9094,2024-03-18,2024-03-21,2024-03-23,CANCELLED,1718.67,2024-03-01,E2E-order-header
O100865,6642,2024-03-05,2024-03-07,2024-03-10,NEW,2063.37,2024-03-01,E2E-order-header
O100866,4800,2024-03-02,2024-03-03,2024-03-05,SHIPPED,654.91,2024-03-01,E2E-order-header
O100867,5021,2024-03-07,2024-03-09,2024-03-14,CANCELLED,546.82,2024-03-01,E2E-order-header
O100868,7157,2024-03-14,2024-03-17,2024-03-20,CANCELLED,1556.51,2024-03-01,E2E-order-header
O100869,429,2024-03-11,2024-03-14,2024-03-16,CANCELLED,633.95,2024-03-01,E2E-order-header
O100870,2625,2024-03-06,2024-03-07,2024-03-08,CANCELLED,1090.52,2024-03-01,E2E-order-header
O100871,1205,2024-03-01,2024-03-03,2024-03-07,NEW,531.04,2024-03-01,E2E-order-header
O100872,4581,2024-03-22,2024-03-23,2024-03-24,CANCELLED,2407.23,2024-03-01,E2E-order-header
O100873,2694,2024-03-05,2024-03-08,2024-03-12,NEW,1637.0,2024-03-01,E2E-order-header
O100874,4072,2024-03-08,2024-03-11,2024-03-13,DELIVERED,1501.87,2024-03-01,E2E-order-header
O100875,9193,2024-03-02,2024-03-04,2024-03-09,NEW,1041.77,2024-03-01,E2E-order-header
O100876,8293,2024-03-17,2024-03-19,2024-03-21,SHIPPED,1561.35,2024-03-01,E2E-order-header
O100877,3034,2024-03-23,2024-03-25,2024-03-29,SHIPPED,584.59,2024-03-01,E2E-order-header
O100878,2653,2024-03-15,2024-03-18,2024-03-23,DELIVERED,907.41,2024-03-01,E2E-order-header
O100879,4698,2024-03-14,2024-03-17,2024-03-19,CANCELLED,1627.49,2024-03-01,E2E-order-header
O100880,3786,2024-03-21,2024-03-23,2024-03-25,NEW,1796.77,2024-03-01,E2E-order-header
O100881,7762,2024-03-15,2024-03-18,2024-03-19,SHIPPED,2469.72,2024-03-01,E2E-order-header
O100882,6843,2024-03-15,2024-03-17,2024-03-22,DELIVERED,482.15,2024-03-01,E2E-order-header
O100883,9373,2024-03-17,2024-03-20,2024-03-22,SHIPPED,686.86,2024-03-01,E2E-order-header
O100884,4615,2024-03-05,2024-03-06,2024-03-09,SHIPPED,878.65,2024-03-01,E2E-order-header
O100885,206,2024-03-26,2024-03-27,2024-03-30,DELIVERED,100.86,2024-03-01,E2E-order-header
O100886,8137,2024-03-17,2024-03-19,2024-03-20,SHIPPED,609.24,2024-03-01,E2E-order-header
O100887,3035,2024-03-28,2024-03-29,2024-04-02,NEW,1270.32,2024-03-01,E2E-order-header
O100888,754,2024-03-08,2024-03-09,2024-03-10,NEW,706.61,2024-03-01,E2E-order-header
O100889,8289,2024-03-14,2024-03-16,2024-03-21,DELIVERED,2450.0,2024-03-01,E2E-order-header
O100890,6105,2024-03-17,2024-03-18,2024-03-21,NEW,1311.18,2024-03-01,E2E-order-header
O100891,6329,2024-03-25,2024-03-26,2024-03-29,SHIPPED,2376.05,2024-03-01,E2E-order-header
O100892,5225,2024-03-14,2024-03-17,2024-03-18,SHIPPED,450.07,2024-03-01,E2E-order-header
O100893,8036,2024-03-16,2024-03-19,2024-03-20,SHIPPED,541.37,2024-03-01,E2E-order-header
O100894,3386,2024-03-22,2024-03-24,2024-03-27,CANCELLED,1441.44,2024-03-01,E2E-order-header
O100895,7064,2024-03-13,2024-03-14,2024-03-16,NEW,1727.54,2024-03-01,E2E-order-header
O100896,6718,2024-03-03,2024-03-05,2024-03-07,SHIPPED,846.19,2024-03-01,E2E-order-header
O100897,6480,2024-03-11,2024-03-12,2024-03-15,CANCELLED,1719.57,2024-03-01,E2E-order-header
O100898,6904,2024-03-11,2024-03-13,2024-03-18,SHIPPED,1544.93,2024-03-01,E2E-order-header
O100899,5193,2024-03-16,2024-03-17,2024-03-20,NEW,2445.07,2024-03-01,E2E-order-header
O100900,9670,2024-03-24,2024-03-26,2024-03-29,DELIVERED,1450.69,2024-03-01,E2E-order-header
O100901,4248,2024-03-22,2024-03-24,2024-03-25,NEW,1010.44,2024-03-01,E2E-order-header
O100902,7413,2024-03-15,2024-03-16,2024-03-17,CANCELLED,2239.24,2024-03-01,E2E-order-header
O100903,8543,2024-03-19,2024-03-20,2024-03-22,DELIVERED,26.87,2024-03-01,E2E-order-header
O100904,6873,2024-03-01,2024-03-03,2024-03-04,NEW,173.42,2024-03-01,E2E-order-header
O100905,5696,2024-03-19,2024-03-21,2024-03-25,CANCELLED,2304.45,2024-03-01,E2E-order-header
O100906,6265,2024-03-14,2024-03-17,2024-03-19,DELIVERED,1207.91,2024-03-01,E2E-order-header
O100907,6247,2024-03-27,2024-03-28,2024-04-02,CANCELLED,324.97,2024-03-01,E2E-order-header
O100908,191,2024-03-16,2024-03-17,2024-03-19,CANCELLED,1609.65,2024-03-01,E2E-order-header
O100909,7639,2024-03-11,2024-03-14,2024-03-16,NEW,2231.67,2024-03-01,E2E-order-header
O100910,3376,2024-03-06,2024-03-08,2024-03-09,DELIVERED,881.93,2024-03-01,E2E-order-header
O100911,6585,2024-03-06,2024-03-07,2024-03-10,NEW,198.51,2024-03-01,E2E-order-header
O100912,4138,2024-03-09,2024-03-11,2024-03-15,NEW,2183.92,2024-03-01,E2E-order-header
O100913,6329,2024-03-11,2024-03-13,2024-03-15,SHIPPED,2458.71,2024-03-01,E2E-order-header
O100914,7368,2024-03-13,2024-03-16,2024-03-17,CANCELLED,991.22,2024-03-01,E2E-order-header
O100915,2545,2024-03-05,2024-03-07,2024-03-12,DELIVERED,1525.72,2024-03-01,E2E-order-header
O100916,5054,2024-03-21,2024-03-22,2024-03-24,NEW,1888.22,2024-03-01,E2E-order-header
O100917,381,2024-03-06,2024-03-07,2024-03-12,CANCELLED,863.76,2024-03-01,E2E-order-header
O100918,7649,2024-03-16,2024-03-17,2024-03-21,DELIVERED,2290.03,2024-03-01,E2E-order-header
O100919,2565,2024-03-05,2024-03-08,2024-03-09,SHIPPED,1174.08,2024-03-01,E2E-order-header
O100920,2935,2024-03-22,2024-03-23,2024-03-25,NEW,1590.79,2024-03-01,E2E-order-header
O100921,2940,2024-03-15,2024-03-16,2024-03-19,CANCELLED,2269.38,2024-03-01,E2E-order-header
O100922,2708,2024-03-03,2024-03-04,2024-03-06,CANCELLED,1281.42,2024-03-01,E2E-order-header
O100923,8114,2024-03-08,2024-03-09,2024-03-12,NEW,2027.7,2024-03-01,E2E-order-header
O100924,7073,2024-03-14,2024-03-15,2024-03-16,SHIPPED,2034.45,2024-03-01,E2E-order-header
O100925,2567,2024-03-05,2024-03-08,2024-03-09,SHIPPED,1668.91,2024-03-01,E2E-order-header
O100926,8488,2024-03-09,2024-03-10,2024-03-15,CANCELLED,280.03,2024-03-01,E2E-order-header
O100927,1680,2024-03-28,2024-03-31,2024-04-05,DELIVERED,1817.26,2024-03-01,E2E-order-header
O100928,4262,2024-03-06,2024-03-09,2024-03-10,SHIPPED,886.63,2024-03-01,E2E-order-header
O100929,4743,2024-03-10,2024-03-11,2024-03-14,DELIVERED,2024.51,2024-03-01,E2E-order-header
O100930,7648,2024-03-10,2024-03-13,2024-03-18,DELIVERED,62.22,2024-03-01,E2E-order-header
O100931,356,2024-03-24,2024-03-26,2024-03-29,NEW,2043.42,2024-03-01,E2E-order-header
O100932,5510,2024-03-16,2024-03-17,2024-03-19,NEW,925.73,2024-03-01,E2E-order-header
O100933,8795,2024-03-05,2024-03-07,2024-03-08,NEW,1402.3,2024-03-01,E2E-order-header
O100934,5316,2024-03-25,2024-03-28,2024-03-31,DELIVERED,1016.44,2024-03-01,E2E-order-header
O100935,1153,2024-03-24,2024-03-26,2024-03-28,CANCELLED,2322.09,2024-03-01,E2E-order-header
O100936,3093,2024-03-13,2024-03-16,2024-03-17,CANCELLED,1326.53,2024-03-01,E2E-order-header
O100937,1836,2024-03-01,2024-03-02,2024-03-07,DELIVERED,703.65,2024-03-01,E2E-order-header
O100938,2908,2024-03-11,2024-03-14,2024-03-16,DELIVERED,811.61,2024-03-01,E2E-order-header
O100939,3623,2024-03-22,2024-03-24,2024-03-28,CANCELLED,1729.36,2024-03-01,E2E-order-header
O100940,2290,2024-03-26,2024-03-27,2024-03-29,CANCELLED,1803.1,2024-03-01,E2E-order-header
O100941,581,2024-03-05,2024-03-08,2024-03-09,SHIPPED,459.31,2024-03-01,E2E-order-header
O100942,7979,2024-03-24,2024-03-26,2024-03-27,CANCELLED,144.45,2024-03-01,E2E-order-header
O100943,169,2024-03-23,2024-03-26,2024-03-31,DELIVERED,1418.24,2024-03-01,E2E-order-header
O100944,1229,2024-03-27,2024-03-29,2024-04-02,NEW,268.36,2024-03-01,E2E-order-header
O100945,6350,2024-03-19,2024-03-22,2024-03-27,DELIVERED,1793.41,2024-03-01,E2E-order-header
O100946,6366,2024-03-22,2024-03-23,2024-03-28,DELIVERED,1607.89,2024-03-01,E2E-order-header
O100947,8730,2024-03-08,2024-03-10,2024-03-15,CANCELLED,1430.93,2024-03-01,E2E-order-header
O100948,1992,2024-03-14,2024-03-17,2024-03-21,NEW,850.62,2024-03-01,E2E-order-header
O100949,8998,2024-03-25,2024-03-26,2024-03-31,CANCELLED,155.56,2024-03-01,E2E-order-header
O100950,4390,2024-03-16,2024-03-17,2024-03-21,CANCELLED,974.04,2024-03-01,E2E-order-header
O100951,2931,2024-03-17,2024-03-19,2024-03-21,SHIPPED,578.3,2024-03-01,E2E-order-header
O100952,5069,2024-03-14,2024-03-15,2024-03-19,CANCELLED,182.46,2024-03-01,E2E-order-header
O100953,6428,2024-03-10,2024-03-12,2024-03-14,NEW,1366.39,2024-03-01,E2E-order-header
O100954,9472,2024-03-24,2024-03-27,2024-03-30,CANCELLED,2362.89,2024-03-01,E2E-order-header
O100955,1401,2024-03-17,2024-03-19,2024-03-21,DELIVERED,2036.23,2024-03-01,E2E-order-header
O100956,9296,2024-03-12,2024-03-14,2024-03-16,SHIPPED,1891.94,2024-03-01,E2E-order-header
O100957,6771,2024-03-06,2024-03-09,2024-03-10,DELIVERED,1999.8,2024-03-01,E2E-order-header
O100958,9502,2024-03-10,2024-03-13,2024-03-15,CANCELLED,1901.51,2024-03-01,E2E-order-header
O100959,3361,2024-03-23,2024-03-24,2024-03-28,DELIVERED,387.91,2024-03-01,E2E-order-header
O100960,574,2024-03-28,2024-03-29,2024-03-31,CANCELLED,1457.91,2024-03-01,E2E-order-header
O100961,3131,2024-03-11,2024-03-12,2024-03-13,SHIPPED,1215.04,2024-03-01,E2E-order-header
O100962,8733,2024-03-17,2024-03-18,2024-03-20,CANCELLED,895.42,2024-03-01,E2E-order-header
O100963,3165,2024-03-24,2024-03-27,2024-03-29,NEW,1197.06,2024-03-01,E2E-order-header
O100964,7104,2024-03-05,2024-03-06,2024-03-08,DELIVERED,480.56,2024-03-01,E2E-order-header
O100965,4184,2024-03-03,2024-03-05,2024-03-06,SHIPPED,699.48,2024-03-01,E2E-order-header
O100966,5040,2024-03-20,2024-03-22,2024-03-23,NEW,2119.87,2024-03-01,E2E-order-header
O100967,3645,2024-03-05,2024-03-08,2024-03-09,SHIPPED,2144.98,2024-03-01,E2E-order-header
O100968,1506,2024-03-16,2024-03-19,2024-03-20,NEW,1028.35,2024-03-01,E2E-order-header
O100969,4624,2024-03-19,2024-03-20,2024-03-25,NEW,122.42,2024-03-01,E2E-order-header
O100970,5348,2024-03-28,2024-03-30,2024-03-31,CANCELLED,2210.06,2024-03-01,E2E-order-header
O100971,4181,2024-03-02,2024-03-04,2024-03-07,DELIVERED,1237.23,2024-03-01,E2E-order-header
O100972,1316,2024-03-01,2024-03-04,2024-03-05,SHIPPED,1650.6,2024-03-01,E2E-order-header
O100973,7515,2024-03-24,2024-03-27,2024-03-30,NEW,1950.93,2024-03-01,E2E-order-header
O100974,3120,2024-03-12,2024-03-15,2024-03-16,NEW,2497.59,2024-03-01,E2E-order-header
O100975,6096,2024-03-03,2024-03-04,2024-03-09,SHIPPED,1241.39,2024-03-01,E2E-order-header
O100976,5862,2024-03-03,2024-03-04,2024-03-07,SHIPPED,471.83,2024-03-01,E2E-order-header
O100977,6274,2024-03-17,2024-03-18,2024-03-19,SHIPPED,1521.66,2024-03-01,E2E-order-header
O100978,8342,2024-03-06,2024-03-08,2024-03-10,NEW,1521.12,2024-03-01,E2E-order-header
O100979,2037,2024-03-06,2024-03-08,2024-03-11,DELIVERED,1266.35,2024-03-01,E2E-order-header
O100980,3805,2024-03-27,2024-03-28,2024-03-30,DELIVERED,914.85,2024-03-01,E2E-order-header
O100981,2662,2024-03-23,2024-03-26,2024-03-28,CANCELLED,1950.09,2024-03-01,E2E-order-header
O100982,2033,2024-03-22,2024-03-24,2024-03-26,NEW,593.46,2024-03-01,E2E-order-header
O100983,2077,2024-03-24,2024-03-26,2024-03-29,NEW,66.3,2024-03-01,E2E-order-header
O100984,2670,2024-03-22,2024-03-24,2024-03-29,SHIPPED,2233.34,2024-03-01,E2E-order-header
O100985,329,2024-03-02,2024-03-03,2024-03-07,SHIPPED,354.53,2024-03-01,E2E-order-header
O100986,3861,2024-03-06,2024-03-09,2024-03-13,SHIPPED,1182.66,2024-03-01,E2E-order-header
O100987,3772,2024-03-17,2024-03-19,2024-03-21,NEW,267.71,2024-03-01,E2E-order-header
O100988,5739,2024-03-20,2024-03-21,2024-03-25,CANCELLED,1906.36,2024-03-01,E2E-order-header
O100989,4181,2024-03-13,2024-03-15,2024-03-20,NEW,432.68,2024-03-01,E2E-order-header
O100990,9934,2024-03-15,2024-03-17,2024-03-22,CANCELLED,2354.82,2024-03-01,E2E-order-header
O100991,2796,2024-03-06,2024-03-08,2024-03-12,NEW,1227.43,2024-03-01,E2E-order-header
O100992,2793,2024-03-11,2024-03-13,2024-03-18,NEW,1991.72,2024-03-01,E2E-order-header
O100993,5908,2024-03-17,2024-03-19,2024-03-20,DELIVERED,1399.88,2024-03-01,E2E-order-header
O100994,8368,2024-03-14,2024-03-15,2024-03-18,DELIVERED,2452.72,2024-03-01,E2E-order-header
O100995,9020,2024-03-05,2024-03-06,2024-03-07,DELIVERED,1932.94,2024-03-01,E2E-order-header
O100996,5876,2024-03-17,2024-03-20,2024-03-24,DELIVERED,1130.08,2024-03-01,E2E-order-header
O100997,4756,2024-03-01,2024-03-03,2024-03-06,NEW,384.74,2024-03-01,E2E-order-header
O100998,3557,2024-03-02,2024-03-03,2024-03-06,SHIPPED,235.44,2024-03-01,E2E-order-header
O100999,2373,2024-03-17,2024-03-18,2024-03-22,NEW,1706.87,2024-03-01,E2E-order-header
O101000,6396,2024-03-11,2024-03-14,2024-03-16,DELIVERED,1415.29,2024-03-01,E2E-order-header
