order_id,customer_id,order_date,shipping_date,delivery_date,order_status,total_amount,load_date,record_source
O100778,7061,2024-04-01,2024-04-04,2024-04-05,NEW,2376.03,2024-04-01,E2E-order-header
O100779,8925,2024-04-14,2024-04-17,2024-04-19,DELIVERED,526.04,2024-04-01,E2E-order-header
O100780,9310,2024-04-24,2024-04-27,2024-04-29,SHIPPED,2393.03,2024-04-01,E2E-order-header
O100781,8346,2024-04-01,2024-04-02,2024-04-06,SHIPPED,1556.64,2024-04-01,E2E-order-header
O100782,847,2024-04-06,2024-04-09,2024-04-14,SHIPPED,690.53,2024-04-01,E2E-order-header
O100783,3223,2024-04-23,2024-04-26,2024-04-30,DELIVERED,93.07,2024-04-01,E2E-order-header
O100784,4160,2024-04-07,2024-04-09,2024-04-11,SHIPPED,1166.36,2024-04-01,E2E-order-header
O100785,5807,2024-04-21,2024-04-24,2024-04-26,SHIPPED,1743.87,2024-04-01,E2E-order-header
O100786,7220,2024-04-16,2024-04-19,2024-04-20,CANCELLED,1002.49,2024-04-01,E2E-order-header
O100787,7065,2024-04-09,2024-04-12,2024-04-13,CANCELLED,1395.72,2024-04-01,E2E-order-header
O100788,5735,2024-04-13,2024-04-16,2024-04-20,CANCELLED,1873.11,2024-04-01,E2E-order-header
O100789,8331,2024-04-13,2024-04-16,2024-04-17,DELIVERED,559.7,2024-04-01,E2E-order-header
O100790,7362,2024-04-26,2024-04-29,2024-05-02,NEW,427.3,2024-04-01,E2E-order-header
O100791,9705,2024-04-18,2024-04-21,2024-04-25,SHIPPED,522.36,2024-04-01,E2E-order-header
O100792,7090,2024-04-10,2024-04-12,2024-04-13,CANCELLED,1708.13,2024-04-01,E2E-order-header
O100793,1936,2024-04-16,2024-04-17,2024-04-18,SHIPPED,232.99,2024-04-01,E2E-order-header
O100794,4337,2024-04-01,2024-04-03,2024-04-05,CANCELLED,1716.99,2024-04-01,E2E-order-header
O100795,3177,2024-04-11,2024-04-14,2024-04-16,SHIPPED,1983.43,2024-04-01,E2E-order-header
O100796,7713,2024-04-20,2024-04-23,2024-04-25,CANCELLED,1496.19,2024-04-01,E2E-order-header
O100797,8869,2024-04-14,2024-04-17,2024-04-20,DELIVERED,1359.56,2024-04-01,E2E-order-header
O100798,8000,2024-04-02,2024-04-03,2024-04-08,NEW,1360.65,2024-04-01,E2E-order-header
O100799,7608,2024-04-01,2024-04-03,2024-04-08,CANCELLED,2457.13,2024-04-01,E2E-order-header
O100800,6938,2024-04-05,2024-04-06,2024-04-10,CANCELLED,2134.02,2024-04-01,E2E-order-header
O100801,2276,2024-04-27,2024-04-30,2024-05-03,NEW,295.95,2024-04-01,E2E-order-header
O100802,5485,2024-04-11,2024-04-12,2024-04-17,NEW,2495.65,2024-04-01,E2E-order-header
O100803,3592,2024-04-15,2024-04-16,2024-04-19,SHIPPED,114.1,2024-04-01,E2E-order-header
O100804,6220,2024-04-24,2024-04-27,2024-04-30,DELIVERED,1695.94,2024-04-01,E2E-order-header
O100805,6242,2024-04-06,2024-04-08,2024-04-13,CANCELLED,2235.0,2024-04-01,E2E-order-header
O100806,6307,2024-04-11,2024-04-12,2024-04-16,CANCELLED,150.71,2024-04-01,E2E-order-header
O100807,9895,2024-04-11,2024-04-13,2024-04-18,CANCELLED,639.31,2024-04-01,E2E-order-header
O100808,1889,2024-04-26,2024-04-27,2024-04-28,CANCELLED,1960.16,2024-04-01,E2E-order-header
O100809,8867,2024-04-11,2024-04-12,2024-04-13,NEW,628.08,2024-04-01,E2E-order-header
O100810,7033,2024-04-15,2024-04-17,2024-04-22,DELIVERED,777.13,2024-04-01,E2E-order-header
O100811,9385,2024-04-21,2024-04-24,2024-04-28,DELIVERED,1362.53,2024-04-01,E2E-order-header
O100812,2156,2024-04-17,2024-04-19,2024-04-22,NEW,1496.49,2024-04-01,E2E-order-header
O100813,2547,2024-04-21,2024-04-23,2024-04-28,CANCELLED,490.21,2024-04-01,E2E-order-header
O100814,2416,2024-04-23,2024-04-26,2024-04-27,SHIPPED,735.84,2024-04-01,E2E-order-header
O100815,9604,2024-04-20,2024-04-22,2024-04-24,CANCELLED,2490.91,2024-04-01,E2E-order-header
O100816,6459,2024-04-03,2024-04-04,2024-04-09,DELIVERED,972.22,2024-04-01,E2E-order-header
O100817,7450,2024-04-19,2024-04-21,2024-04-24,DELIVERED,2409.21,2024-04-01,E2E-order-header
O100818,5218,2024-04-07,2024-04-09,2024-04-11,NEW,182.29,2024-04-01,E2E-order-header
O100819,5538,2024-04-20,2024-04-21,2024-04-24,NEW,1734.45,2024-04-01,E2E-order-header
O100820,8051,2024-04-10,2024-04-12,2024-04-15,NEW,558.63,2024-04-01,E2E-order-header
O100821,6560,2024-04-17,2024-04-19,2024-04-20,CANCELLED,2351.82,2024-04-01,E2E-order-header
O100822,9459,2024-04-15,2024-04-17,2024-04-22,NEW,1309.75,2024-04-01,E2E-order-header
O100823,1699,2024-04-25,2024-04-27,2024-04-29,NEW,1024.9,2024-04-01,E2E-order-header
O100824,4998,2024-04-10,2024-04-12,2024-04-16,SHIPPED,2393.95,2024-04-01,E2E-order-header
O100825,5117,2024-04-24,2024-04-27,2024-05-01,CANCELLED,1248.92,2024-04-01,E2E-order-header
O100826,7890,2024-04-10,2024-04-11,2024-04-13,DELIVERED,736.85,2024-04-01,E2E-order-header
O100827,7338,2024-04-08,2024-04-09,2024-04-11,SHIPPED,829.5,2024-04-01,E2E-order-header
O100828,3520,2024-04-28,2024-05-01,2024-05-03,NEW,749.37,2024-04-01,E2E-order-header
O100829,9025,2024-04-19,2024-04-20,2024-04-24,CANCELLED,716.73,2024-04-01,E2E-order-header
O100830,7683,2024-04-12,2024-04-13,2024-04-15,CANCELLED,2358.8,2024-04-01,E2E-order-header
O100831,9641,2024-04-04,2024-04-06,2024-04-10,SHIPPED,212.97,2024-04-01,E2E-order-header
O100832,4469,2024-04-14,2024-04-16,2024-04-17,CANCELLED,445.77,2024-04-01,E2E-order-header
O100833,4079,2024-04-17,2024-04-19,2024-04-23,NEW,2126.92,2024-04-01,E2E-order-header
O100834,6291,2024-04-19,2024-04-20,2024-04-25,CANCELLED,2223.04,2024-04-01,E2E-order-header
O100835,2891,2024-04-06,2024-04-08,2024-04-09,SHIPPED,744.34,2024-04-01,E2E-order-header
O100836,2896,2024-04-06,2024-04-08,2024-04-13,CANCELLED,890.98,2024-04-01,E2E-order-header
O100837,7766,2024-04-26,2024-04-28,2024-04-30,NEW,2266.25,2024-04-01,E2E-order-header
O100838,3241,2024-04-27,2024-04-30,2024-05-05,DELIVERED,1502.49,2024-04-01,E2E-order-header
O100839,7250,2024-04-16,2024-04-19,2024-04-23,DELIVERED,2262.97,2024-04-01,E2E-order-header
O100840,186,2024-04-16,2024-04-19,2024-04-20,NEW,344.19,2024-04-01,E2E-order-header
O100841,4340,2024-04-17,2024-04-18,2024-04-19,DELIVERED,1687.95,2024-04-01,E2E-order-header
O100842,906,2024-04-21,2024-04-24,2024-04-27,NEW,1265.39,2024-04-01,E2E-order-header
O100843,9796,2024-04-24,2024-04-25,2024-04-29,SHIPPED,2060.57,2024-04-01,E2E-order-header
O100844,6404,2024-04-23,2024-04-24,2024-04-26,SHIPPED,178.52,2024-04-01,E2E-order-header
O100845,416,2024-04-02,2024-04-03,2024-04-07,NEW,1608.79,2024-04-01,E2E-order-header
O100846,3739,2024-04-07,2024-04-10,2024-04-12,CANCELLED,1018.08,2024-04-01,E2E-order-header
O100847,2763,2024-04-15,2024-04-17,2024-04-19,SHIPPED,1238.12,2024-04-01,E2E-order-header
O100848,14,2024-04-08,2024-04-09,2024-04-10,SHIPPED,2265.55,2024-04-01,E2E-order-header
O100849,3601,2024-04-23,2024-04-25,2024-04-27,SHIPPED,2404.32,2024-04-01,E2E-order-header
O100850,7589,2024-04-01,2024-04-04,2024-04-06,CANCELLED,1648.73,2024-04-01,E2E-order-header
O100851,8758,2024-04-18,2024-04-20,2024-04-23,CANCELLED,486.25,2024-04-01,E2E-order-header
O100852,9267,2024-04-06,2024-04-08,2024-04-09,NEW,1523.87,2024-04-01,E2E-order-header
O100853,5456,2024-04-02,2024-04-04,2024-04-05,NEW,507.2,2024-04-01,E2E-order-header
O100854,7792,2024-04-13,2024-04-15,2024-04-19,DELIVERED,490.95,2024-04-01,E2E-order-header
O100855,1587,2024-04-02,2024-04-04,2024-04-07,DELIVERED,150.8,2024-04-01,E2E-order-header
O100856,4504,2024-04-15,2024-04-17,2024-04-20,SHIPPED,1542.95,2024-04-01,E2E-order-header
O100857,234,2024-04-02,2024-04-03,2024-04-06,CANCELLED,522.01,2024-04-01,E2E-order-header
O100858,8444,2024-04-19,2024-04-22,2024-04-24,DELIVERED,475.08,2024-04-01,E2E-order-header
O100859,5109,2024-04-12,2024-04-13,2024-04-15,NEW,1290.97,2024-04-01,E2E-order-header
O100860,4242,2024-04-21,2024-04-23,2024-04-26,DELIVERED,1250.34,2024-04-01,E2E-order-header
O100861,8139,2024-04-18,2024-04-19,2024-04-20,SHIPPED,1640.36,2024-04-01,E2E-order-header
O100862,1475,2024-04-18,2024-04-21,2024-04-23,DELIVERED,74.95,2024-04-01,E2E-order-header
O100863,5176,2024-04-22,2024-04-24,2024-04-27,SHIPPED,2195.81,2024-04-01,E2E-order-header
O100864,5483,2024-04-06,2024-04-09,2024-04-14,NEW,1179.06,2024-04-01,E2E-order-header
O100865,2302,2024-04-25,2024-04-27,2024-04-29,NEW,1106.22,2024-04-01,E2E-order-header
O100866,715,2024-04-09,2024-04-10,2024-04-15,DELIVERED,1701.65,2024-04-01,E2E-order-header
O100867,1761,2024-04-05,2024-04-08,2024-04-10,NEW,1810.6,2024-04-01,E2E-order-header
O100868,6923,2024-04-23,2024-04-24,2024-04-27,SHIPPED,440.22,2024-04-01,E2E-order-header
O100869,10056,2024-04-17,2024-04-19,2024-04-20,CANCELLED,560.05,2024-04-01,E2E-order-header
O100870,5211,2024-04-03,2024-04-06,2024-04-09,CANCELLED,1330.83,2024-04-01,E2E-order-header
O100871,6432,2024-04-04,2024-04-05,2024-04-10,CANCELLED,2483.62,2024-04-01,E2E-order-header
O100872,6211,2024-04-27,2024-04-28,2024-05-02,SHIPPED,783.36,2024-04-01,E2E-order-header
O100873,537,2024-04-06,2024-04-09,2024-04-13,NEW,371.02,2024-04-01,E2E-order-header
O100874,5017,2024-04-16,2024-04-18,2024-04-19,SHIPPED,187.44,2024-04-01,E2E-order-header
O100875,29,2024-04-10,2024-04-11,2024-04-14,DELIVERED,110.35,2024-04-01,E2E-order-header
O100876,616,2024-04-01,2024-04-04,2024-04-07,CANCELLED,1042.53,2024-04-01,E2E-order-header
O100877,7399,2024-04-14,2024-04-17,2024-04-19,DELIVERED,1614.65,2024-04-01,E2E-order-header
O100878,1047,2024-04-11,2024-04-14,2024-04-19,SHIPPED,2068.48,2024-04-01,E2E-order-header
O100879,7264,2024-04-13,2024-04-15,2024-04-20,NEW,109.46,2024-04-01,E2E-order-header
O100880,5666,2024-04-21,2024-04-23,2024-04-25,NEW,1447.99,2024-04-01,E2E-order-header
O100881,7536,2024-04-09,2024-04-10,2024-04-13,NEW,534.96,2024-04-01,E2E-order-header
O100882,8441,2024-04-08,2024-04-09,2024-04-13,SHIPPED,325.04,2024-04-01,E2E-order-header
O100883,8555,2024-04-27,2024-04-28,2024-05-01,CANCELLED,55.15,2024-04-01,E2E-order-header
O100884,3650,2024-04-24,2024-04-27,2024-04-29,SHIPPED,708.07,2024-04-01,E2E-order-header
O100885,9880,2024-04-27,2024-04-30,2024-05-05,CANCELLED,1648.2,2024-04-01,E2E-order-header
O100886,3580,2024-04-11,2024-04-14,2024-04-18,CANCELLED,1690.44,2024-04-01,E2E-order-header
O100887,5903,2024-04-03,2024-04-06,2024-04-10,NEW,856.65,2024-04-01,E2E-order-header
O100888,2309,2024-04-18,2024-04-20,2024-04-25,SHIPPED,88.64,2024-04-01,E2E-order-header
O100889,4267,2024-04-17,2024-04-20,2024-04-22,SHIPPED,1629.47,2024-04-01,E2E-order-header
O100890,383,2024-04-10,2024-04-11,2024-04-15,DELIVERED,1682.47,2024-04-01,E2E-order-header
O100891,7066,2024-04-01,2024-04-02,2024-04-06,DELIVERED,570.39,2024-04-01,E2E-order-header
O100892,8065,2024-04-05,2024-04-07,2024-04-12,CANCELLED,1887.85,2024-04-01,E2E-order-header
O100893,8434,2024-04-12,2024-04-13,2024-04-18,NEW,1218.49,2024-04-01,E2E-order-header
O100894,7419,2024-04-01,2024-04-03,2024-04-07,DELIVERED,726.92,2024-04-01,E2E-order-header
O100895,5759,2024-04-23,2024-04-24,2024-04-28,DELIVERED,1532.48,2024-04-01,E2E-order-header
O100896,1340,2024-04-26,2024-04-27,2024-04-28,SHIPPED,1103.97,2024-04-01,E2E-order-header
O100897,5661,2024-04-04,2024-04-07,2024-04-12,NEW,2319.45,2024-04-01,E2E-order-header
O100898,3803,2024-04-09,2024-04-11,2024-04-15,DELIVERED,1605.86,2024-04-01,E2E-order-header
O100899,7532,2024-04-11,2024-04-14,2024-04-18,CANCELLED,664.03,2024-04-01,E2E-order-header
O100900,928,2024-04-05,2024-04-08,2024-04-12,DELIVERED,880.01,2024-04-01,E2E-order-header
O100901,9680,2024-04-08,2024-04-09,2024-04-11,CANCELLED,1542.17,2024-04-01,E2E-order-header
O100902,4602,2024-04-03,2024-04-06,2024-04-09,NEW,2052.45,2024-04-01,E2E-order-header
O100903,6929,2024-04-05,2024-04-07,2024-04-12,DELIVERED,1039.29,2024-04-01,E2E-order-header
O100904,8143,2024-04-06,2024-04-07,2024-04-08,CANCELLED,516.09,2024-04-01,E2E-order-header
O100905,3396,2024-04-27,2024-04-29,2024-04-30,DELIVERED,779.55,2024-04-01,E2E-order-header
O100906,3045,2024-04-09,2024-04-10,2024-04-13,DELIVERED,1638.45,2024-04-01,E2E-order-header
O100907,7464,2024-04-22,2024-04-25,2024-04-26,DELIVERED,2482.04,2024-04-01,E2E-order-header
O100908,8856,2024-04-13,2024-04-14,2024-04-17,NEW,1551.89,2024-04-01,E2E-order-header
O100909,2318,2024-04-05,2024-04-08,2024-04-10,DELIVERED,2009.51,2024-04-01,E2E-order-header
O100910,1479,2024-04-19,2024-04-20,2024-04-21,SHIPPED,273.64,2024-04-01,E2E-order-header
O100911,9007,2024-04-21,2024-04-22,2024-04-25,CANCELLED,395.3,2024-04-01,E2E-order-header
O100912,696,2024-04-28,2024-04-30,2024-05-02,SHIPPED,1079.0,2024-04-01,E2E-order-header
O100913,3369,2024-04-26,2024-04-28,2024-05-03,CANCELLED,2366.53,2024-04-01,E2E-order-header
O100914,8134,2024-04-24,2024-04-25,2024-04-28,NEW,2291.94,2024-04-01,E2E-order-header
O100915,9752,2024-04-06,2024-04-08,2024-04-13,SHIPPED,625.39,2024-04-01,E2E-order-header
O100916,9676,2024-04-09,2024-04-11,2024-04-14,SHIPPED,2349.86,2024-04-01,E2E-order-header
O100917,1978,2024-04-01,2024-04-02,2024-04-04,CANCELLED,34.38,2024-04-01,E2E-order-header
O100918,8504,2024-04-05,2024-04-08,2024-04-10,NEW,2260.55,2024-04-01,E2E-order-header
O100919,6938,2024-04-15,2024-04-16,2024-04-20,DELIVERED,913.49,2024-04-01,E2E-order-header
O100920,3313,2024-04-07,2024-04-08,2024-04-13,DELIVERED,774.68,2024-04-01,E2E-order-header
O100921,2912,2024-04-12,2024-04-14,2024-04-15,CANCELLED,2264.97,2024-04-01,E2E-order-header
O100922,6204,2024-04-12,2024-04-14,2024-04-18,DELIVERED,239.48,2024-04-01,E2E-order-header
O100923,10047,2024-04-01,2024-04-03,2024-04-06,SHIPPED,1601.48,2024-04-01,E2E-order-header
O100924,2267,2024-04-26,2024-04-29,2024-05-03,CANCELLED,1686.65,2024-04-01,E2E-order-header
O100925,6124,2024-04-15,2024-04-17,2024-04-21,CANCELLED,177.46,2024-04-01,E2E-order-header
O100926,8895,2024-04-08,2024-04-10,2024-04-11,DELIVERED,1736.48,2024-04-01,E2E-order-header
O100927,4972,2024-04-12,2024-04-14,2024-04-17,SHIPPED,1580.89,2024-04-01,E2E-order-header
O100928,8069,2024-04-11,2024-04-12,2024-04-15,SHIPPED,271.32,2024-04-01,E2E-order-header
O100929,1529,2024-04-01,2024-04-03,2024-04-04,SHIPPED,2223.59,2024-04-01,E2E-order-header
O100930,5388,2024-04-19,2024-04-20,2024-04-22,SHIPPED,58.56,2024-04-01,E2E-order-header
O100931,281,2024-04-10,2024-04-11,2024-04-13,CANCELLED,1855.82,2024-04-01,E2E-order-header
O100932,6969,2024-04-17,2024-04-20,2024-04-21,DELIVERED,1295.23,2024-04-01,E2E-order-header
O100933,4372,2024-04-06,2024-04-08,2024-04-09,DELIVERED,1227.26,2024-04-01,E2E-order-header
O100934,586,2024-04-20,2024-04-22,2024-04-26,NEW,808.8,2024-04-01,E2E-order-header
O100935,6788,2024-04-03,2024-04-04,2024-04-06,CANCELLED,2209.02,2024-04-01,E2E-order-header
O100936,2034,2024-04-07,2024-04-10,2024-04-12,CANCELLED,256.13,2024-04-01,E2E-order-header
O100937,3313,2024-04-10,2024-04-13,2024-04-17,NEW,1984.95,2024-04-01,E2E-order-header
O100938,7299,2024-04-05,2024-04-06,2024-04-09,DELIVERED,692.24,2024-04-01,E2E-order-header
O100939,1235,2024-04-18,2024-04-19,2024-04-22,DELIVERED,1362.64,2024-04-01,E2E-order-header
O100940,8192,2024-04-18,2024-04-20,2024-04-24,DELIVERED,572.49,2024-04-01,E2E-order-header
O100941,8262,2024-04-04,2024-04-06,2024-04-10,SHIPPED,1369.41,2024-04-01,E2E-order-header
O100942,5945,2024-04-18,2024-04-19,2024-04-23,SHIPPED,1483.59,2024-04-01,E2E-order-header
O100943,9066,2024-04-17,2024-04-18,2024-04-19,DELIVERED,513.7,2024-04-01,E2E-order-header
O100944,378,2024-04-21,2024-04-23,2024-04-26,CANCELLED,2378.82,2024-04-01,E2E-order-header
O100945,8704,2024-04-15,2024-04-16,2024-04-21,SHIPPED,1886.72,2024-04-01,E2E-order-header
O100946,4926,2024-04-16,2024-04-18,2024-04-23,CANCELLED,1729.21,2024-04-01,E2E-order-header
O100947,4924,2024-04-26,2024-04-29,2024-05-03,CANCELLED,496.49,2024-04-01,E2E-order-header
O100948,2757,2024-04-21,2024-04-23,2024-04-25,DELIVERED,1883.98,2024-04-01,E2E-order-header
O100949,1977,2024-04-01,2024-04-03,2024-04-04,CANCELLED,2001.74,2024-04-01,E2E-order-header
O100950,8424,2024-04-27,2024-04-30,2024-05-02,SHIPPED,1442.9,2024-04-01,E2E-order-header
O100951,168,2024-04-02,2024-04-05,2024-04-07,CANCELLED,2076.86,2024-04-01,E2E-order-header
O100952,2141,2024-04-06,2024-04-07,2024-04-08,CANCELLED,1543.2,2024-04-01,E2E-order-header
O100953,8568,2024-04-27,2024-04-30,2024-05-02,DELIVERED,398.56,2024-04-01,E2E-order-header
O100954,7545,2024-04-08,2024-04-10,2024-04-13,NEW,1492.9,2024-04-01,E2E-order-header
O100955,4490,2024-04-15,2024-04-16,2024-04-20,SHIPPED,2109.9,2024-04-01,E2E-order-header
O100956,151,2024-04-04,2024-04-05,2024-04-06,NEW,1890.04,2024-04-01,E2E-order-header
O100957,1565,2024-04-15,2024-04-16,2024-04-20,SHIPPED,65.41,2024-04-01,E2E-order-header
O100958,3744,2024-04-21,2024-04-23,2024-04-26,NEW,1738.55,2024-04-01,E2E-order-header
O100959,6378,2024-04-09,2024-04-10,2024-04-15,SHIPPED,1297.15,2024-04-01,E2E-order-header
O100960,5059,2024-04-06,2024-04-09,2024-04-14,NEW,748.15,2024-04-01,E2E-order-header
O100961,7581,2024-04-06,2024-04-08,2024-04-09,DELIVERED,1972.14,2024-04-01,E2E-order-header
O100962,5627,2024-04-25,2024-04-26,2024-04-29,NEW,2089.62,2024-04-01,E2E-order-header
O100963,9811,2024-04-21,2024-04-23,2024-04-28,SHIPPED,1777.85,2024-04-01,E2E-order-header
O100964,2995,2024-04-20,2024-04-23,2024-04-26,DELIVERED,1774.66,2024-04-01,E2E-order-header
O100965,2706,2024-04-23,2024-04-25,2024-04-28,SHIPPED,1344.34,2024-04-01,E2E-order-header
O100966,1910,2024-04-03,2024-04-04,2024-04-08,SHIPPED,116.26,2024-04-01,E2E-order-header
O100967,8893,2024-04-26,2024-04-28,2024-04-29,SHIPPED,715.54,2024-04-01,E2E-order-header
O100968,1564,2024-04-22,2024-04-24,2024-04-27,SHIPPED,644.03,2024-04-01,E2E-order-header
O100969,4493,2024-04-13,2024-04-14,2024-04-16,DELIVERED,320.86,2024-04-01,E2E-order-header
O100970,4353,2024-04-19,2024-04-22,2024-04-25,DELIVERED,1054.2,2024-04-01,E2E-order-header
O100971,4518,2024-04-27,2024-04-30,2024-05-04,CANCELLED,1382.14,2024-04-01,E2E-order-header
O100972,8396,2024-04-02,2024-04-03,2024-04-08,DELIVERED,887.85,2024-04-01,E2E-order-header
O100973,9865,2024-04-16,2024-04-17,2024-04-20,DELIVERED,1466.27,2024-04-01,E2E-order-header
O100974,4800,2024-04-19,2024-04-20,2024-04-24,SHIPPED,635.28,2024-04-01,E2E-order-header
O100975,451,2024-04-28,2024-04-30,2024-05-05,DELIVERED,1967.49,2024-04-01,E2E-order-header
O100976,1058,2024-04-12,2024-04-14,2024-04-19,DELIVERED,1763.07,2024-04-01,E2E-order-header
O100977,1421,2024-04-01,2024-04-04,2024-04-05,SHIPPED,1240.67,2024-04-01,E2E-order-header
O100978,9046,2024-04-15,2024-04-18,2024-04-19,SHIPPED,1056.95,2024-04-01,E2E-order-header
O100979,8773,2024-04-08,2024-04-10,2024-04-12,CANCELLED,1777.11,2024-04-01,E2E-order-header
O100980,9764,2024-04-11,2024-04-12,2024-04-16,SHIPPED,995.44,2024-04-01,E2E-order-header
O100981,8694,2024-04-11,2024-04-12,2024-04-15,NEW,1063.21,2024-04-01,E2E-order-header
O100982,7558,2024-04-06,2024-04-08,2024-04-09,DELIVERED,765.93,2024-04-01,E2E-order-header
O100983,7797,2024-04-26,2024-04-27,2024-04-29,SHIPPED,2368.2,2024-04-01,E2E-order-header
O100984,3799,2024-04-25,2024-04-27,2024-05-02,NEW,2461.82,2024-04-01,E2E-order-header
O100985,1713,2024-04-19,2024-04-20,2024-04-23,SHIPPED,1179.95,2024-04-01,E2E-order-header
O100986,8307,2024-04-14,2024-04-16,2024-04-19,CANCELLED,927.54,2024-04-01,E2E-order-header
O100987,2518,2024-04-15,2024-04-18,2024-04-21,NEW,1446.93,2024-04-01,E2E-order-header
O100988,4851,2024-04-10,2024-04-13,2024-04-18,NEW,1617.63,2024-04-01,E2E-order-header
O100989,6866,2024-04-19,2024-04-20,2024-04-22,SHIPPED,507.13,2024-04-01,E2E-order-header
O100990,8814,2024-04-21,2024-04-23,2024-04-25,SHIPPED,360.94,2024-04-01,E2E-order-header
O100991,5239,2024-04-03,2024-04-04,2024-04-06,DELIVERED,438.67,2024-04-01,E2E-order-header
O100992,3979,2024-04-09,2024-04-10,2024-04-15,SHIPPED,70.8,2024-04-01,E2E-order-header
O100993,8760,2024-04-16,2024-04-19,2024-04-24,CANCELLED,2392.62,2024-04-01,E2E-order-header
O100994,4407,2024-04-07,2024-04-09,2024-04-11,DELIVERED,711.75,2024-04-01,E2E-order-header
O100995,8146,2024-04-28,2024-04-29,2024-05-03,SHIPPED,1230.84,2024-04-01,E2E-order-header
O100996,5138,2024-04-07,2024-04-09,2024-04-10,NEW,1378.59,2024-04-01,E2E-order-header
O100997,8441,2024-04-20,2024-04-21,2024-04-24,CANCELLED,2246.64,2024-04-01,E2E-order-header
O100998,8476,2024-04-16,2024-04-18,2024-04-20,CANCELLED,1316.59,2024-04-01,E2E-order-header
O100999,2262,2024-04-27,2024-04-28,2024-04-30,DELIVERED,2271.04,2024-04-01,E2E-order-header
O101000,742,2024-04-19,2024-04-22,2024-04-27,NEW,2336.37,2024-04-01,E2E-order-header
